date;age;sex;vrs_cases
2019-04-10;4;Male;1
2019-04-11;0;Female;14
2019-04-11;0;Male;24
2019-04-11;1;Female;4
2019-04-11;1;Male;3
2019-04-11;2;Female;1
2019-04-11;2;Male;2
2019-04-12;0;Female;20
2019-04-12;0;Male;37
2019-04-12;1;Female;9
2019-04-12;1;Male;8
2019-04-12;3;Female;1
2019-04-12;3;Male;1
2019-04-13;0;Female;1
2019-04-13;0;Male;7
2019-04-13;1;Male;1
2019-04-14;0;Female;3
2019-04-14;0;Male;3
2019-04-14;1;Female;3
2019-04-15;0;Female;21
2019-04-15;0;Male;26
2019-04-15;1;Female;4
2019-04-15;1;Male;4
2019-04-15;2;Male;2
2019-04-15;3;Female;1
2019-04-16;0;Female;12
2019-04-16;0;Male;24
2019-04-16;1;Female;9
2019-04-16;1;Male;3
2019-04-16;2;Male;1
2019-04-16;3;Male;2
2019-04-16;4;Male;1
2019-04-17;0;Female;16
2019-04-17;0;Male;27
2019-04-17;1;Female;2
2019-04-17;1;Male;2
2019-04-17;2;Male;1
2019-04-17;3;Female;1
2019-04-17;3;Male;1
2019-04-18;0;Female;14
2019-04-18;0;Male;25
2019-04-18;1;Female;3
2019-04-18;1;Male;7
2019-04-18;2;Male;1
2019-04-18;4;Male;1
2019-04-19;0;Female;4
2019-04-19;0;Male;6
2019-04-19;2;Female;1
2019-04-20;0;Female;6
2019-04-20;0;Male;8
2019-04-20;1;Female;1
2019-04-20;1;Male;1
2019-04-20;2;Male;1
2019-04-20;4;Female;1
2019-04-21;0;Female;1
2019-04-21;0;Male;3
2019-04-21;1;Female;1
2019-04-21;1;Male;2
2019-04-21;2;Male;1
2019-04-21;3;Male;2
2019-04-22;0;Female;2
2019-04-22;0;Male;10
2019-04-22;1;Male;2
2019-04-22;3;Female;1
2019-04-22;3;Male;1
2019-04-23;0;Female;34
2019-04-23;0;Male;34
2019-04-23;1;Female;3
2019-04-23;1;Male;5
2019-04-23;2;Male;1
2019-04-23;3;Male;1
2019-04-24;0;Female;16
2019-04-24;0;Male;29
2019-04-24;1;Female;4
2019-04-24;1;Male;4
2019-04-25;0;Female;7
2019-04-25;0;Male;27
2019-04-25;1;Female;3
2019-04-25;1;Male;5
2019-04-25;2;Female;1
2019-04-25;3;Female;1
2019-04-26;0;Female;16
2019-04-26;0;Male;22
2019-04-26;1;Female;1
2019-04-26;1;Male;2
2019-04-26;2;Female;1
2019-04-26;2;Male;1
2019-04-26;3;Female;1
2019-04-27;0;Female;1
2019-04-27;0;Male;1
2019-04-28;0;Female;1
2019-04-28;0;Male;3
2019-04-28;1;Male;1
2019-04-28;2;Male;1
2019-04-28;3;Male;1
2019-04-29;0;Female;27
2019-04-29;0;Male;30
2019-04-29;1;Female;4
2019-04-29;1;Male;6
2019-04-29;3;Male;2
2019-04-30;0;Female;20
2019-04-30;0;Male;26
2019-04-30;1;Female;1
2019-04-30;1;Male;2
2019-04-30;3;Male;1
2019-05-01;0;Female;1
2019-05-01;0;Male;1
2019-05-01;1;Male;1
2019-05-01;2;Female;1
2019-05-02;0;Female;13
2019-05-02;0;Male;18
2019-05-02;1;Female;2
2019-05-02;1;Male;6
2019-05-02;4;Male;1
2019-05-03;0;Female;15
2019-05-03;0;Male;15
2019-05-03;1;Female;1
2019-05-03;1;Male;2
2019-05-03;2;Female;1
2019-05-03;3;Male;2
2019-05-04;0;Female;3
2019-05-04;0;Male;5
2019-05-04;1;Female;1
2019-05-04;1;Male;2
2019-05-04;3;Male;1
2019-05-05;0;Male;3
2019-05-05;1;Female;3
2019-05-05;1;Male;1
2019-05-05;2;Male;1
2019-05-06;0;Female;18
2019-05-06;0;Male;27
2019-05-06;1;Female;6
2019-05-06;1;Male;2
2019-05-06;2;Female;2
2019-05-06;2;Male;1
2019-05-06;3;Female;1
2019-05-06;3;Male;1
2019-05-07;0;Female;6
2019-05-07;0;Male;19
2019-05-07;1;Female;7
2019-05-07;1;Male;7
2019-05-07;2;Female;1
2019-05-07;2;Male;2
2019-05-07;4;Male;1
2019-05-08;0;Female;15
2019-05-08;0;Male;20
2019-05-08;1;Female;1
2019-05-08;1;Male;2
2019-05-08;3;Male;1
2019-05-09;0;Female;10
2019-05-09;0;Male;13
2019-05-09;1;Female;4
2019-05-09;2;Female;1
2019-05-09;3;Male;1
2019-05-09;4;Female;1
2019-05-10;0;Female;9
2019-05-10;0;Male;18
2019-05-10;1;Female;6
2019-05-10;1;Male;3
2019-05-10;2;Female;1
2019-05-10;2;Male;4
2019-05-11;0;Female;1
2019-05-11;0;Male;2
2019-05-11;1;Female;2
2019-05-11;1;Male;1
2019-05-11;2;Female;1
2019-05-12;0;Female;2
2019-05-12;0;Male;5
2019-05-12;2;Female;1
2019-05-13;0;Female;19
2019-05-13;0;Male;22
2019-05-13;1;Female;2
2019-05-13;1;Male;1
2019-05-13;2;Female;1
2019-05-13;2;Male;1
2019-05-13;4;Male;1
2019-05-14;0;Female;10
2019-05-14;0;Male;22
2019-05-14;1;Female;2
2019-05-14;1;Male;8
2019-05-14;2;Male;2
2019-05-14;3;Female;1
2019-05-14;4;Male;1
2019-05-15;0;Female;14
2019-05-15;0;Male;19
2019-05-15;1;Female;5
2019-05-15;1;Male;2
2019-05-15;3;Male;1
2019-05-16;0;Female;10
2019-05-16;0;Male;16
2019-05-16;1;Female;7
2019-05-16;1;Male;2
2019-05-16;2;Female;1
2019-05-16;3;Male;1
2019-05-17;0;Female;21
2019-05-17;0;Male;25
2019-05-17;1;Female;4
2019-05-17;1;Male;3
2019-05-17;3;Female;1
2019-05-18;0;Female;1
2019-05-18;0;Male;1
2019-05-18;1;Female;1
2019-05-18;1;Male;2
2019-05-18;2;Male;1
2019-05-18;3;Male;1
2019-05-18;4;Male;1
2019-05-19;0;Male;4
2019-05-19;1;Male;1
2019-05-19;3;Male;1
2019-05-20;0;Female;13
2019-05-20;0;Male;24
2019-05-20;1;Female;3
2019-05-20;1;Male;6
2019-05-20;2;Female;2
2019-05-20;3;Male;1
2019-05-21;0;Female;13
2019-05-21;0;Male;21
2019-05-21;1;Female;3
2019-05-21;1;Male;3
2019-05-21;3;Female;1
2019-05-21;4;Male;1
2019-05-22;0;Female;13
2019-05-22;0;Male;12
2019-05-22;1;Female;3
2019-05-22;1;Male;4
2019-05-23;0;Female;8
2019-05-23;0;Male;18
2019-05-23;1;Female;1
2019-05-23;1;Male;4
2019-05-23;2;Female;1
2019-05-23;2;Male;1
2019-05-24;0;Female;7
2019-05-24;0;Male;21
2019-05-24;1;Female;3
2019-05-24;1;Male;2
2019-05-24;2;Female;1
2019-05-24;2;Male;3
2019-05-24;3;Female;1
2019-05-24;4;Female;1
2019-05-25;0;Female;2
2019-05-25;0;Male;3
2019-05-25;1;Male;2
2019-05-25;3;Male;1
2019-05-26;0;Male;1
2019-05-26;1;Female;1
2019-05-26;3;Male;1
2019-05-27;0;Female;14
2019-05-27;0;Male;30
2019-05-27;1;Female;3
2019-05-27;1;Male;6
2019-05-27;2;Male;4
2019-05-28;0;Female;9
2019-05-28;0;Male;12
2019-05-28;1;Female;2
2019-05-28;1;Male;3
2019-05-28;2;Male;1
2019-05-28;3;Female;1
2019-05-29;0;Female;7
2019-05-29;0;Male;13
2019-05-29;1;Female;2
2019-05-29;1;Male;4
2019-05-29;2;Female;1
2019-05-29;3;Male;1
2019-05-30;0;Female;9
2019-05-30;0;Male;12
2019-05-30;1;Female;5
2019-05-30;1;Male;3
2019-05-30;3;Male;1
2019-05-30;4;Male;1
2019-05-31;0;Female;7
2019-05-31;0;Male;13
2019-05-31;1;Female;2
2019-05-31;1;Male;6
2019-05-31;3;Female;2
2019-05-31;3;Male;1
2019-06-01;0;Female;1
2019-06-01;0;Male;1
2019-06-01;1;Male;1
2019-06-01;2;Female;1
2019-06-01;4;Female;1
2019-06-02;0;Female;5
2019-06-02;0;Male;1
2019-06-02;3;Male;1
2019-06-03;0;Female;18
2019-06-03;0;Male;22
2019-06-03;1;Female;4
2019-06-03;1;Male;3
2019-06-03;4;Female;1
2019-06-04;0;Female;11
2019-06-04;0;Male;18
2019-06-04;1;Female;2
2019-06-04;1;Male;8
2019-06-04;2;Female;1
2019-06-04;3;Female;2
2019-06-05;0;Female;5
2019-06-05;0;Male;12
2019-06-05;1;Male;5
2019-06-05;2;Female;1
2019-06-06;0;Female;9
2019-06-06;0;Male;9
2019-06-06;1;Female;2
2019-06-06;1;Male;2
2019-06-06;2;Female;1
2019-06-06;2;Male;1
2019-06-06;4;Female;1
2019-06-07;0;Female;10
2019-06-07;0;Male;16
2019-06-07;1;Female;4
2019-06-07;1;Male;1
2019-06-07;2;Female;2
2019-06-07;4;Male;2
2019-06-08;0;Female;1
2019-06-08;1;Male;1
2019-06-09;0;Female;1
2019-06-09;0;Male;3
2019-06-09;1;Female;1
2019-06-10;0;Female;5
2019-06-10;0;Male;10
2019-06-10;1;Male;2
2019-06-10;2;Male;2
2019-06-11;0;Female;10
2019-06-11;0;Male;21
2019-06-11;1;Male;3
2019-06-11;2;Male;2
2019-06-12;0;Female;10
2019-06-12;0;Male;12
2019-06-12;1;Female;2
2019-06-12;1;Male;2
2019-06-12;2;Female;1
2019-06-12;2;Male;2
2019-06-13;0;Female;1
2019-06-13;0;Male;20
2019-06-13;1;Female;1
2019-06-13;1;Male;4
2019-06-13;2;Female;2
2019-06-14;0;Female;5
2019-06-14;0;Male;13
2019-06-14;1;Female;2
2019-06-14;1;Male;2
2019-06-14;2;Male;1
2019-06-14;3;Female;1
2019-06-14;3;Male;1
2019-06-15;0;Male;1
2019-06-15;1;Female;1
2019-06-15;1;Male;1
2019-06-16;0;Female;1
2019-06-16;0;Male;1
2019-06-16;1;Male;1
2019-06-17;0;Female;16
2019-06-17;0;Male;19
2019-06-17;1;Female;1
2019-06-17;1;Male;2
2019-06-17;3;Male;1
2019-06-18;0;Female;6
2019-06-18;0;Male;6
2019-06-18;1;Female;1
2019-06-18;1;Male;2
2019-06-19;0;Female;1
2019-06-19;0;Male;6
2019-06-19;1;Female;2
2019-06-19;1;Male;5
2019-06-20;0;Female;6
2019-06-20;0;Male;4
2019-06-20;1;Female;1
2019-06-20;2;Female;1
2019-06-20;3;Female;1
2019-06-21;0;Female;8
2019-06-21;0;Male;11
2019-06-21;1;Female;1
2019-06-21;1;Male;2
2019-06-21;2;Male;1
2019-06-21;3;Male;1
2019-06-22;0;Female;2
2019-06-22;1;Female;1
2019-06-22;2;Male;1
2019-06-23;1;Male;1
2019-06-23;2;Female;1
2019-06-23;2;Male;1
2019-06-24;0;Female;1
2019-06-24;0;Male;2
2019-06-24;3;Male;1
2019-06-25;0;Female;7
2019-06-25;0;Male;18
2019-06-25;1;Female;1
2019-06-25;1;Male;2
2019-06-25;2;Female;1
2019-06-26;0;Female;3
2019-06-26;0;Male;15
2019-06-26;1;Female;2
2019-06-26;1;Male;2
2019-06-26;2;Male;1
2019-06-27;0;Female;9
2019-06-27;0;Male;10
2019-06-27;1;Female;2
2019-06-27;1;Male;1
2019-06-28;0;Female;3
2019-06-28;0;Male;9
2019-06-28;1;Female;2
2019-06-28;1;Male;3
2019-06-29;0;Female;3
2019-06-29;0;Male;3
2019-06-29;1;Male;1
2019-06-29;2;Female;1
2019-06-30;0;Female;3
2019-06-30;1;Female;1
2019-07-01;0;Female;10
2019-07-01;0;Male;13
2019-07-01;1;Female;1
2019-07-01;1;Male;1
2019-07-01;4;Female;1
2019-07-02;0;Female;2
2019-07-02;0;Male;7
2019-07-02;1;Female;5
2019-07-02;1;Male;1
2019-07-02;2;Male;1
2019-07-03;0;Female;1
2019-07-03;0;Male;8
2019-07-03;1;Female;1
2019-07-03;1;Male;1
2019-07-03;2;Male;2
2019-07-04;0;Female;2
2019-07-04;0;Male;6
2019-07-04;2;Male;2
2019-07-04;4;Male;1
2019-07-05;0;Female;5
2019-07-05;0;Male;15
2019-07-05;1;Female;3
2019-07-05;1;Male;1
2019-07-05;2;Female;1
2019-07-05;3;Male;1
2019-07-07;0;Female;2
2019-07-07;1;Male;1
2019-07-07;3;Female;1
2019-07-08;0;Female;5
2019-07-08;0;Male;8
2019-07-08;1;Female;3
2019-07-08;1;Male;1
2019-07-08;4;Female;1
2019-07-09;0;Female;4
2019-07-09;0;Male;4
2019-07-09;1;Female;1
2019-07-09;1;Male;2
2019-07-10;0;Female;6
2019-07-10;0;Male;4
2019-07-10;1;Female;1
2019-07-10;1;Male;1
2019-07-11;0;Female;5
2019-07-11;0;Male;6
2019-07-11;1;Male;1
2019-07-11;4;Female;1
2019-07-12;0;Female;4
2019-07-12;0;Male;6
2019-07-12;3;Female;1
2019-07-13;0;Female;2
2019-07-13;0;Male;2
2019-07-14;0;Female;1
2019-07-14;0;Male;1
2019-07-15;0;Female;5
2019-07-15;0;Male;3
2019-07-15;1;Female;1
2019-07-15;1;Male;2
2019-07-16;0;Female;2
2019-07-16;0;Male;6
2019-07-16;1;Female;1
2019-07-16;1;Male;1
2019-07-17;0;Female;2
2019-07-17;0;Male;4
2019-07-17;1;Female;1
2019-07-18;0;Female;3
2019-07-18;0;Male;6
2019-07-19;0;Female;1
2019-07-19;0;Male;8
2019-07-19;1;Female;1
2019-07-20;0;Male;1
2019-07-20;1;Male;1
2019-07-21;0;Female;2
2019-07-21;0;Male;1
2019-07-21;3;Male;1
2019-07-22;0;Female;5
2019-07-22;0;Male;8
2019-07-22;2;Male;1
2019-07-22;4;Female;1
2019-07-23;0;Female;2
2019-07-23;0;Male;2
2019-07-23;1;Male;4
2019-07-24;0;Female;2
2019-07-24;0;Male;4
2019-07-24;1;Female;2
2019-07-24;1;Male;3
2019-07-24;2;Female;2
2019-07-25;0;Female;6
2019-07-25;0;Male;6
2019-07-25;1;Male;1
2019-07-25;2;Female;1
2019-07-25;2;Male;1
2019-07-26;0;Female;3
2019-07-26;0;Male;3
2019-07-26;2;Male;1
2019-07-26;4;Female;2
2019-07-27;0;Female;2
2019-07-27;1;Female;2
2019-07-27;1;Male;1
2019-07-29;0;Female;4
2019-07-29;0;Male;4
2019-07-29;1;Female;1
2019-07-29;1;Male;1
2019-07-30;0;Female;3
2019-07-30;0;Male;5
2019-07-30;1;Female;1
2019-07-30;2;Female;1
2019-07-31;0;Female;3
2019-07-31;0;Male;3
2019-08-01;0;Female;2
2019-08-01;0;Male;8
2019-08-01;1;Female;1
2019-08-02;0;Female;4
2019-08-02;0;Male;2
2019-08-02;1;Female;1
2019-08-02;1;Male;1
2019-08-02;2;Female;2
2019-08-02;3;Female;1
2019-08-03;0;Male;2
2019-08-03;1;Female;1
2019-08-03;3;Female;1
2019-08-04;0;Male;1
2019-08-04;1;Female;2
2019-08-04;1;Male;1
2019-08-05;0;Female;2
2019-08-05;0;Male;6
2019-08-05;1;Male;1
2019-08-05;3;Female;1
2019-08-06;0;Female;2
2019-08-06;0;Male;5
2019-08-06;1;Female;1
2019-08-06;1;Male;1
2019-08-06;3;Male;1
2019-08-07;0;Female;3
2019-08-07;0;Male;5
2019-08-07;1;Female;1
2019-08-07;1;Male;1
2019-08-08;0;Female;1
2019-08-08;0;Male;2
2019-08-09;0;Female;4
2019-08-09;0;Male;5
2019-08-09;1;Female;1
2019-08-09;3;Male;1
2019-08-10;1;Female;1
2019-08-10;2;Male;1
2019-08-11;0;Female;1
2019-08-11;0;Male;1
2019-08-11;1;Male;1
2019-08-12;0;Female;3
2019-08-12;0;Male;4
2019-08-13;0;Female;3
2019-08-13;0;Male;4
2019-08-13;1;Female;1
2019-08-13;2;Female;1
2019-08-14;0;Female;2
2019-08-14;0;Male;5
2019-08-15;0;Female;1
2019-08-15;3;Female;2
2019-08-16;0;Female;3
2019-08-16;0;Male;7
2019-08-17;1;Male;1
2019-08-18;0;Male;1
2019-08-19;0;Male;6
2019-08-19;1;Male;1
2019-08-20;0;Male;5
2019-08-20;2;Female;1
2019-08-20;4;Female;1
2019-08-21;0;Female;4
2019-08-21;0;Male;1
2019-08-21;1;Female;1
2019-08-22;0;Male;7
2019-08-23;0;Female;1
2019-08-23;0;Male;3
2019-08-23;4;Female;1
2019-08-24;0;Female;1
2019-08-24;0;Male;1
2019-08-24;3;Female;1
2019-08-25;0;Female;1
2019-08-25;0;Male;2
2019-08-26;0;Female;1
2019-08-26;0;Male;3
2019-08-26;1;Male;1
2019-08-27;0;Female;8
2019-08-27;0;Male;3
2019-08-27;1;Female;2
2019-08-28;0;Female;1
2019-08-28;0;Male;7
2019-08-28;1;Female;1
2019-08-28;1;Male;1
2019-08-28;2;Male;1
2019-08-29;0;Female;3
2019-08-29;0;Male;3
2019-08-29;1;Female;1
2019-08-29;1;Male;1
2019-08-30;0;Female;2
2019-08-30;0;Male;6
2019-08-30;1;Female;1
2019-08-30;1;Male;2
2019-08-31;0;Male;1
2019-08-31;1;Male;1
2019-09-01;3;Male;1
2019-09-02;0;Female;2
2019-09-02;0;Male;4
2019-09-02;3;Male;1
2019-09-03;0;Female;4
2019-09-03;0;Male;7
2019-09-03;1;Female;1
2019-09-03;1;Male;1
2019-09-04;0;Female;4
2019-09-04;0;Male;4
2019-09-04;1;Male;1
2019-09-04;2;Female;1
2019-09-04;2;Male;1
2019-09-05;0;Female;3
2019-09-05;0;Male;5
2019-09-05;1;Male;2
2019-09-06;0;Female;4
2019-09-06;0;Male;6
2019-09-07;1;Male;1
2019-09-08;1;Female;1
2019-09-09;0;Female;6
2019-09-09;0;Male;6
2019-09-09;1;Female;2
2019-09-09;1;Male;3
2019-09-09;3;Female;1
2019-09-10;0;Female;3
2019-09-10;0;Male;3
2019-09-10;1;Male;2
2019-09-10;2;Male;1
2019-09-11;0;Female;1
2019-09-11;0;Male;1
2019-09-11;1;Male;1
2019-09-12;0;Female;3
2019-09-12;0;Male;11
2019-09-12;1;Female;3
2019-09-12;1;Male;4
2019-09-12;2;Male;1
2019-09-13;0;Female;4
2019-09-13;0;Male;6
2019-09-13;1;Female;3
2019-09-13;1;Male;1
2019-09-15;0;Male;1
2019-09-15;1;Male;1
2019-09-15;2;Female;1
2019-09-15;2;Male;1
2019-09-16;0;Female;6
2019-09-16;0;Male;10
2019-09-16;1;Female;1
2019-09-16;1;Male;2
2019-09-16;2;Female;1
2019-09-17;0;Female;3
2019-09-17;0;Male;8
2019-09-17;1;Male;2
2019-09-18;0;Female;6
2019-09-18;0;Male;5
2019-09-18;1;Female;2
2019-09-18;1;Male;3
2019-09-18;2;Male;2
2019-09-18;3;Male;1
2019-09-19;0;Female;6
2019-09-19;0;Male;10
2019-09-19;1;Female;1
2019-09-19;1;Male;5
2019-09-19;2;Male;3
2019-09-20;0;Female;3
2019-09-20;0;Male;11
2019-09-20;1;Female;3
2019-09-20;1;Male;4
2019-09-20;2;Female;1
2019-09-20;3;Male;1
2019-09-21;0;Male;2
2019-09-21;1;Male;3
2019-09-21;3;Female;1
2019-09-21;3;Male;1
2019-09-22;0;Female;1
2019-09-22;0;Male;2
2019-09-22;1;Male;3
2019-09-22;3;Male;1
2019-09-23;0;Female;15
2019-09-23;0;Male;14
2019-09-23;1;Female;4
2019-09-23;1;Male;3
2019-09-23;2;Male;1
2019-09-23;3;Female;1
2019-09-23;4;Female;2
2019-09-24;0;Female;9
2019-09-24;0;Male;10
2019-09-24;1;Female;3
2019-09-24;1;Male;5
2019-09-24;2;Female;1
2019-09-24;2;Male;2
2019-09-24;3;Male;1
2019-09-25;0;Female;10
2019-09-25;0;Male;20
2019-09-25;1;Female;1
2019-09-25;1;Male;3
2019-09-25;2;Female;1
2019-09-25;2;Male;2
2019-09-25;3;Female;1
2019-09-25;4;Male;2
2019-09-26;0;Female;10
2019-09-26;0;Male;10
2019-09-26;1;Female;3
2019-09-26;1;Male;4
2019-09-26;2;Female;2
2019-09-27;0;Female;6
2019-09-27;0;Male;16
2019-09-27;1;Female;4
2019-09-27;1;Male;4
2019-09-27;2;Female;1
2019-09-28;0;Female;1
2019-09-28;0;Male;2
2019-09-28;2;Male;1
2019-09-29;0;Female;1
2019-09-29;0;Male;1
2019-09-29;1;Female;2
2019-09-29;1;Male;2
2019-09-30;0;Female;13
2019-09-30;0;Male;17
2019-09-30;1;Female;4
2019-09-30;1;Male;3
2019-09-30;2;Female;1
2019-09-30;3;Female;1
2019-09-30;4;Male;1
2019-10-01;0;Female;8
2019-10-01;0;Male;9
2019-10-01;1;Male;3
2019-10-01;2;Female;1
2019-10-02;0;Female;11
2019-10-02;0;Male;15
2019-10-02;1;Female;1
2019-10-02;1;Male;4
2019-10-02;2;Male;1
2019-10-03;0;Female;4
2019-10-03;0;Male;11
2019-10-03;1;Female;2
2019-10-03;1;Male;3
2019-10-03;2;Female;1
2019-10-03;4;Female;1
2019-10-03;4;Male;1
2019-10-04;0;Female;8
2019-10-04;0;Male;19
2019-10-04;1;Female;1
2019-10-04;1;Male;5
2019-10-05;0;Female;1
2019-10-05;0;Male;4
2019-10-05;2;Female;1
2019-10-05;3;Male;1
2019-10-06;0;Male;2
2019-10-06;1;Female;3
2019-10-06;1;Male;2
2019-10-06;2;Male;2
2019-10-06;3;Female;1
2019-10-07;0;Female;23
2019-10-07;0;Male;24
2019-10-07;1;Female;3
2019-10-07;1;Male;5
2019-10-07;2;Male;1
2019-10-08;0;Female;12
2019-10-08;0;Male;24
2019-10-08;1;Female;2
2019-10-08;1;Male;9
2019-10-08;2;Female;2
2019-10-08;2;Male;2
2019-10-08;3;Female;1
2019-10-09;0;Female;20
2019-10-09;0;Male;19
2019-10-09;1;Female;2
2019-10-09;1;Male;8
2019-10-09;2;Female;1
2019-10-09;2;Male;1
2019-10-10;0;Female;10
2019-10-10;0;Male;24
2019-10-10;1;Female;1
2019-10-10;1;Male;4
2019-10-10;2;Male;2
2019-10-10;3;Male;1
2019-10-10;4;Female;1
2019-10-11;0;Female;12
2019-10-11;0;Male;14
2019-10-11;1;Female;2
2019-10-11;1;Male;6
2019-10-11;2;Male;1
2019-10-11;3;Female;1
2019-10-12;0;Female;4
2019-10-12;0;Male;1
2019-10-12;1;Female;2
2019-10-12;4;Male;2
2019-10-13;0;Female;2
2019-10-13;0;Male;4
2019-10-13;2;Female;2
2019-10-13;2;Male;1
2019-10-14;0;Female;20
2019-10-14;0;Male;24
2019-10-14;1;Female;1
2019-10-14;1;Male;3
2019-10-14;2;Male;6
2019-10-14;3;Female;1
2019-10-14;3;Male;1
2019-10-15;0;Female;15
2019-10-15;0;Male;28
2019-10-15;1;Female;3
2019-10-15;1;Male;5
2019-10-15;2;Male;1
2019-10-15;3;Female;1
2019-10-15;4;Female;1
2019-10-16;0;Female;10
2019-10-16;0;Male;22
2019-10-16;1;Female;1
2019-10-16;1;Male;3
2019-10-16;2;Female;1
2019-10-16;3;Male;1
2019-10-17;0;Female;18
2019-10-17;0;Male;21
2019-10-17;1;Female;2
2019-10-17;1;Male;3
2019-10-17;2;Female;2
2019-10-17;4;Male;1
2019-10-18;0;Female;7
2019-10-18;0;Male;12
2019-10-18;1;Female;3
2019-10-18;1;Male;4
2019-10-18;2;Female;1
2019-10-19;0;Female;3
2019-10-19;0;Male;4
2019-10-19;1;Male;4
2019-10-19;2;Female;2
2019-10-19;3;Female;2
2019-10-20;0;Female;4
2019-10-20;0;Male;2
2019-10-20;1;Male;2
2019-10-20;2;Female;1
2019-10-20;2;Male;4
2019-10-20;4;Male;1
2019-10-21;0;Female;22
2019-10-21;0;Male;41
2019-10-21;1;Female;3
2019-10-21;1;Male;7
2019-10-21;2;Male;1
2019-10-22;0;Female;18
2019-10-22;0;Male;22
2019-10-22;1;Female;4
2019-10-22;1;Male;8
2019-10-22;2;Female;2
2019-10-23;0;Female;15
2019-10-23;0;Male;20
2019-10-23;1;Female;4
2019-10-23;1;Male;9
2019-10-23;2;Female;2
2019-10-23;3;Female;3
2019-10-23;4;Female;1
2019-10-24;0;Female;12
2019-10-24;0;Male;22
2019-10-24;1;Female;4
2019-10-24;1;Male;5
2019-10-24;2;Female;1
2019-10-24;3;Female;1
2019-10-24;4;Male;1
2019-10-25;0;Female;17
2019-10-25;0;Male;26
2019-10-25;1;Female;3
2019-10-25;1;Male;3
2019-10-25;2;Female;2
2019-10-25;2;Male;2
2019-10-25;4;Female;1
2019-10-25;4;Male;1
2019-10-26;0;Female;3
2019-10-26;0;Male;2
2019-10-26;1;Male;1
2019-10-27;0;Female;2
2019-10-27;0;Male;4
2019-10-27;1;Female;2
2019-10-28;0;Female;19
2019-10-28;0;Male;39
2019-10-28;1;Female;1
2019-10-28;1;Male;6
2019-10-28;4;Female;1
2019-10-29;0;Female;18
2019-10-29;0;Male;21
2019-10-29;1;Female;3
2019-10-29;1;Male;7
2019-10-29;2;Male;1
2019-10-29;3;Female;2
2019-10-29;4;Male;1
2019-10-30;0;Female;14
2019-10-30;0;Male;23
2019-10-30;1;Female;5
2019-10-30;1;Male;6
2019-10-30;2;Female;1
2019-10-30;3;Female;1
2019-10-31;0;Female;21
2019-10-31;0;Male;25
2019-10-31;1;Female;6
2019-10-31;1;Male;4
2019-11-01;0;Female;3
2019-11-01;0;Male;6
2019-11-01;1;Male;1
2019-11-01;2;Female;1
2019-11-01;2;Male;1
2019-11-02;0;Female;3
2019-11-02;0;Male;3
2019-11-02;1;Female;3
2019-11-02;1;Male;1
2019-11-02;2;Female;1
2019-11-02;3;Male;1
2019-11-03;0;Female;3
2019-11-03;0;Male;2
2019-11-03;1;Female;1
2019-11-03;2;Female;1
2019-11-03;2;Male;1
2019-11-03;3;Male;1
2019-11-04;0;Female;35
2019-11-04;0;Male;40
2019-11-04;1;Female;7
2019-11-04;1;Male;10
2019-11-04;2;Female;3
2019-11-04;3;Female;1
2019-11-04;3;Male;1
2019-11-05;0;Female;26
2019-11-05;0;Male;29
2019-11-05;1;Female;8
2019-11-05;1;Male;10
2019-11-05;2;Female;1
2019-11-06;0;Female;10
2019-11-06;0;Male;25
2019-11-06;1;Female;4
2019-11-06;1;Male;8
2019-11-06;2;Female;1
2019-11-06;3;Male;1
2019-11-07;0;Female;15
2019-11-07;0;Male;16
2019-11-07;1;Female;3
2019-11-07;1;Male;7
2019-11-07;2;Female;2
2019-11-08;0;Female;12
2019-11-08;0;Male;32
2019-11-08;1;Female;8
2019-11-08;1;Male;4
2019-11-08;2;Female;1
2019-11-08;2;Male;1
2019-11-09;0;Female;4
2019-11-09;0;Male;5
2019-11-09;1;Female;2
2019-11-09;2;Male;1
2019-11-10;0;Female;1
2019-11-10;0;Male;6
2019-11-10;1;Female;1
2019-11-10;1;Male;1
2019-11-10;3;Male;2
2019-11-11;0;Female;32
2019-11-11;0;Male;39
2019-11-11;1;Female;9
2019-11-11;1;Male;4
2019-11-11;2;Female;1
2019-11-11;2;Male;1
2019-11-12;0;Female;22
2019-11-12;0;Male;26
2019-11-12;1;Female;8
2019-11-12;1;Male;10
2019-11-12;2;Male;2
2019-11-12;4;Female;1
2019-11-13;0;Female;16
2019-11-13;0;Male;22
2019-11-13;1;Female;4
2019-11-13;1;Male;6
2019-11-13;2;Female;3
2019-11-13;3;Male;1
2019-11-14;0;Female;20
2019-11-14;0;Male;34
2019-11-14;1;Female;11
2019-11-14;1;Male;11
2019-11-14;2;Female;1
2019-11-15;0;Female;15
2019-11-15;0;Male;26
2019-11-15;1;Female;4
2019-11-15;1;Male;7
2019-11-15;2;Female;2
2019-11-15;2;Male;1
2019-11-16;0;Female;7
2019-11-16;0;Male;7
2019-11-16;1;Female;4
2019-11-16;1;Male;3
2019-11-16;2;Female;2
2019-11-16;2;Male;3
2019-11-16;3;Male;1
2019-11-16;4;Male;1
2019-11-17;0;Female;4
2019-11-17;0;Male;1
2019-11-17;1;Female;2
2019-11-17;2;Female;3
2019-11-17;3;Female;1
2019-11-18;0;Female;34
2019-11-18;0;Male;62
2019-11-18;1;Female;5
2019-11-18;1;Male;8
2019-11-18;2;Female;2
